ID,StartTimeToronto,EndTimeToronto,CompletionCode,Bonus
1.70595E+12,22-01-2024 13:02,22-01-2024 13:23,_k9jxyXNV7t_3lRnPOAQU,1
1.70595E+12,22-01-2024 13:02,22-01-2024 13:05,VRJPXYoMsnshmCAlz55Ge,0.59
1.70595E+12,22-01-2024 13:02,22-01-2024 13:08,qZoJizf-2k0oLrXcnTIUx,0.65
1.70595E+12,22-01-2024 13:02,22-01-2024 13:10,YzRzIU9FQdin0QH6pfcO6,0.47
1.70595E+12,22-01-2024 13:03,22-01-2024 13:08,C2eekDstAntoClC4TqA_q,0.32
1.70595E+12,22-01-2024 13:11,22-01-2024 13:22,B9ouy_i_QECY3t3rrBC0n,0.77
1.70595E+12,22-01-2024 13:03,22-01-2024 13:13,Muco6Utef-KA_VgCh8aND,0
1.70595E+12,22-01-2024 13:05,22-01-2024 13:15,sS8S-53YLWXA4278-K3om,0
1.70595E+12,22-01-2024 13:04,22-01-2024 13:11,e-qwdmo3J3jtohU9YtG1K,0.44
1.70595E+12,22-01-2024 13:04,22-01-2024 13:12,0_bRwzDbwn5W7bDWk1ySI,0.93
1.70595E+12,22-01-2024 13:04,22-01-2024 13:08,Wk5YCG-IPoa1Ei6_aqoeX,0.82
1.70595E+12,22-01-2024 13:05,22-01-2024 13:10,Ms9ZHc7v8kcPGyEcTsFDV,0.6
1.70595E+12,22-01-2024 13:05,22-01-2024 13:13,T_J1nhnYsCysgqTq1gvi8,1
1.70595E+12,22-01-2024 13:05,22-01-2024 13:14,0Ba41cSRsdCEP-FVvHmCq,0.86
1.70595E+12,22-01-2024 13:05,22-01-2024 13:06,mAl1XdXC8E8w8-nnbpFYa,0.31
1.70595E+12,22-01-2024 13:05,22-01-2024 13:13,dO8sPVaSfj8-SDkQNv-j-,0.74
1.70595E+12,22-01-2024 13:05,22-01-2024 13:10,NWRRc1DWH1PUkIONJdDCG,1
1.70595E+12,22-01-2024 13:05,22-01-2024 13:18,EnDnBpA6Zmn1KI3g_Ba6z,1
1.70595E+12,22-01-2024 13:06,22-01-2024 13:12,W8YV0phKEpKEJgl72hPxp,0.67
1.70595E+12,22-01-2024 13:06,22-01-2024 13:09,8NIHmntv7nOrDfwKbSWT7,0
1.70595E+12,22-01-2024 13:06,22-01-2024 13:15,RQU-Moy4JSKKizDVCP3pf,0.75
1.70595E+12,22-01-2024 13:07,22-01-2024 13:16,MDJRgWkxO0BqRd-df8K0D,0.76
1.70595E+12,22-01-2024 13:06,22-01-2024 13:14,vj79M0Gom65PzL74obODR,0.68
1.70595E+12,22-01-2024 13:06,22-01-2024 13:13,rmhIu15S3KNLn_GuW6lyj,0.95
1.70595E+12,22-01-2024 13:06,22-01-2024 13:14,1VwUWSndkpA8jdTtGIp8S,0.89
1.70595E+12,22-01-2024 13:06,22-01-2024 13:18,AgoKz4GDdoKuX7jIH6DIg,0.82
1.70595E+12,22-01-2024 13:06,22-01-2024 13:12,BdYYabHdJFAzyalSMhL3X,0
1.70595E+12,22-01-2024 13:06,22-01-2024 13:12,ACBdEXa83XgGy6O82eRfq,0.3
1.70595E+12,22-01-2024 13:06,22-01-2024 13:13,rBpz-O9-2BXdj0sk7IsDx,0
1.70595E+12,22-01-2024 13:06,22-01-2024 13:12,FdH15oMYC42iEAhWJBxnb,0.47
1.70595E+12,22-01-2024 13:06,22-01-2024 13:25,5OV2xd6HtamZvEzyWb2O1,0.98
1.70595E+12,22-01-2024 13:07,22-01-2024 13:12,Ki-zw2EM4ecqfVDGeOipy,0
1.70595E+12,22-01-2024 13:08,22-01-2024 13:16,ABNE83UAoSYdTJelMF5aS,1
1.70595E+12,22-01-2024 13:08,22-01-2024 13:21,fGaP38p_ipfjEodX4NBre,0.78
1.70595E+12,22-01-2024 13:08,22-01-2024 13:11,fzBGEFCwlE9V0XIc-3Wgb,0.17
1.70595E+12,22-01-2024 13:08,22-01-2024 13:19,3gesYSlY0Rzk8YTZnFAH3,0.97
1.70595E+12,22-01-2024 13:08,22-01-2024 13:12,xtJQ1q9sL3iQqdzlCAuk8,0.59
1.70595E+12,22-01-2024 13:08,22-01-2024 13:13,-3NhFfW12LqPXsk7JZ7CB,0.69
1.70595E+12,22-01-2024 13:12,22-01-2024 13:24,iF7NLTrkjxxl4NSigtOlr,0.47
1.70595E+12,22-01-2024 13:09,22-01-2024 13:12,XhqVPDF3Bb2R6abxRLh_K,0.42
1.70595E+12,22-01-2024 13:10,22-01-2024 13:15,wG11c9GdMY1KJPVi-VFHE,0.68
1.70595E+12,22-01-2024 13:09,22-01-2024 13:15,u_OHObWZ7mSW8sXXEPSAQ,0.8
1.70595E+12,22-01-2024 13:09,22-01-2024 13:14,pRc8pjuZ9cG--atcmYlGo,0.7
1.70595E+12,22-01-2024 13:10,22-01-2024 13:16,tA0CThXk7RAgR4prn5FD9,0.45
1.70595E+12,22-01-2024 13:09,22-01-2024 13:15,qpW52WrumZ05D3Ru8cnXM,0.6
1.70595E+12,22-01-2024 13:10,22-01-2024 13:16,ddPzan2VxcJ3t1R9o3bP0,0.61
1.70595E+12,22-01-2024 13:10,22-01-2024 13:26,o2Hj1g5OuHgAO1Mov_TDW,0.82
1.70595E+12,22-01-2024 13:11,22-01-2024 13:18,ZakgNSDfw06-b-EZz2q6l,0.42
1.70595E+12,22-01-2024 13:11,22-01-2024 13:14,b31D0ZL08BIxeCoFU6tfb,0.81
1.70595E+12,22-01-2024 13:11,22-01-2024 13:16,8zCiYWcPOnNz2YIezkcUm,0.65
1.70595E+12,22-01-2024 13:11,22-01-2024 13:20,0bVKBt6Xerx8JS4wvfkif,0.59
1.70595E+12,22-01-2024 13:11,22-01-2024 13:19,1Np1TRWeKH6WRRrLzN05X,1
1.70595E+12,22-01-2024 13:15,22-01-2024 13:24,zs8gBF_TiftGy5iJMNONV,0.81
1.70595E+12,22-01-2024 13:13,22-01-2024 13:32,akr6ydD1ohuG_MEbAAtlp,0.91
1.70595E+12,22-01-2024 13:11,22-01-2024 13:17,I2NMhNtkQdi06aJ_pTPT6,0
1.70595E+12,22-01-2024 13:12,22-01-2024 13:14,qTO0YcUPZLbw3-GaogWwp,0.55
1.70595E+12,22-01-2024 13:12,22-01-2024 13:22,fHem72UzYjEvsNtPBrqNC,0.71
1.70595E+12,22-01-2024 13:12,22-01-2024 13:25,tJF_PdOqDRB1A2duqDEc2,1
1.70595E+12,22-01-2024 13:12,22-01-2024 13:21,z2Sb8-VkcF1ZrMRHPDfDI,0.78
1.70595E+12,22-01-2024 13:13,22-01-2024 13:20,66A0Q6UYbik8AV4P83kIn,1
1.70595E+12,22-01-2024 13:13,22-01-2024 13:18,W-sPEOiUB2bVXqlOLR_Ry,0.63
1.70595E+12,22-01-2024 13:12,22-01-2024 13:16,ltG7oKl6gOTusxpWcsMWV,0.85
1.70595E+12,22-01-2024 13:13,22-01-2024 13:23,5yIFltwO_C4dv9xSjCsM2,0.37
1.70595E+12,22-01-2024 13:13,22-01-2024 13:17,cyArJBnTVJ-ZTNGG2IdM_,0
1.70595E+12,22-01-2024 13:13,22-01-2024 13:17,5Pd-zLuePTUdYGp9v4Xeb,0.92
1.70595E+12,22-01-2024 13:13,22-01-2024 13:34,x7e3HzZj4yNO9enHb9Cc3,0.86
1.70595E+12,22-01-2024 13:13,22-01-2024 13:22,itiNcbDEBMzwCJIbSderA,0.76
1.70595E+12,22-01-2024 13:13,22-01-2024 13:17,aXHB5IgDXowg_v_Z_vSdy,0.97
1.70595E+12,22-01-2024 13:15,22-01-2024 13:17,ki77R5_iDbI-NJRGAm1m2,0.89
1.70595E+12,22-01-2024 13:14,22-01-2024 13:19,EeJrLpqy-R3aj88bukMKh,0.5
1.70595E+12,22-01-2024 13:14,22-01-2024 13:36,kuXD1MU0XnzyMN5EcTRKS,0.84
1.70595E+12,22-01-2024 13:14,22-01-2024 13:18,e3D6EVXT3ITO8MuMSViug,0.57
1.70595E+12,22-01-2024 13:15,22-01-2024 13:27,Jlcfqlaqn7hTz9XcTKo4h,0.98
1.70595E+12,22-01-2024 13:15,22-01-2024 13:20,pqLZFpiUuvrA8ye8tcoXh,0.88
1.70595E+12,22-01-2024 13:15,22-01-2024 13:18,RTG8fC_-e-ih0PdFI39Uf,0.77
1.70595E+12,22-01-2024 13:15,22-01-2024 13:19,V66xAvHPRL95spj6uuXsQ,0.5
1.70595E+12,22-01-2024 13:16,22-01-2024 13:21,_0nYSSzfLhXGZyYiqknOF,0
1.70595E+12,22-01-2024 13:16,22-01-2024 13:22,qmvb-Tv93Q9yWqNRaUUfa,0.34
1.70595E+12,22-01-2024 13:15,22-01-2024 13:22,tKZTuyVUtrZjKZW7FsKwY,0.96
1.70595E+12,22-01-2024 13:15,22-01-2024 13:23,S8iEhIKVCXRM_T6_1rxzh,0.25
1.70595E+12,22-01-2024 13:16,22-01-2024 13:20,erFJKNdL5BmZp3symY1yq,0.78
1.70595E+12,22-01-2024 13:16,22-01-2024 13:21,j1YBOrTkEcJ1bjGU5TVto,0.79
1.70595E+12,22-01-2024 13:16,22-01-2024 13:19,tYySjjpDm3DLnY9PAOzbo,0.64
1.70595E+12,22-01-2024 13:16,22-01-2024 13:21,cSLf9tPnBd37QWzzQSO4i,0.48
1.70595E+12,22-01-2024 13:16,22-01-2024 13:28,_gEsh3T2LkpBkReyWRWQl,0.49
1.70595E+12,22-01-2024 13:39,22-01-2024 13:43,1E-K9E7w1RFcvI7reuL1X,0
1.70595E+12,22-01-2024 13:16,22-01-2024 13:23,HiKqnpRJLtGTcys6ZG_K9,0.9
1.70595E+12,22-01-2024 13:17,22-01-2024 13:22,FL_SGREHvODnFCHQUsLLl,0
1.70595E+12,22-01-2024 13:17,22-01-2024 13:28,Pgxo_grQ81jSgIxu6c8ZT,0.84
1.70595E+12,22-01-2024 13:16,22-01-2024 13:20,kCxeHYImupA1KxEKZoS-j,0.14
1.70595E+12,22-01-2024 13:17,22-01-2024 13:24,_e7iedmO1-nZKqu4qksPz,0.33
1.70595E+12,22-01-2024 13:17,22-01-2024 13:22,_vE_dLnf2e6HEvIPCw9qL,0.83
1.70595E+12,22-01-2024 13:19,22-01-2024 13:38,iH0xCrJtBLyf183lRso08,0.87
1.70595E+12,22-01-2024 13:17,22-01-2024 13:20,LzYOhMWfJWxC7tpx3R3tn,0
1.70595E+12,22-01-2024 13:17,22-01-2024 13:20,AqXFlpE_CvnjXIKdpfwyE,0.66
1.70595E+12,22-01-2024 13:18,22-01-2024 13:24,UX3qnNyDdOGJ2n8xVy_Ga,0.68
1.70595E+12,22-01-2024 13:18,22-01-2024 13:25,GuAMYKbfFOg1L5ZhC5wyg,0.54
1.70595E+12,22-01-2024 13:18,22-01-2024 13:27,uoZjoigWbebMk6Xa-KuSx,0.78
1.70595E+12,22-01-2024 13:19,22-01-2024 13:25,AuvnfQzSINpF26VbxUbIK,0.19
1.70595E+12,22-01-2024 13:21,22-01-2024 13:29,rHRvvYXC7WZpZL657CjxV,0.75
1.70595E+12,22-01-2024 13:22,22-01-2024 13:30,JjEITCSoIJ7T5RjV5h_oS,0.65
1.70595E+12,22-01-2024 13:22,22-01-2024 13:25,wKRWR_SA0wrWrKPn-CUut,0.86
1.70595E+12,22-01-2024 13:23,22-01-2024 13:28,IIqtzGY1ZFYYGNhwSW8jz,0.59
1.70595E+12,22-01-2024 13:24,22-01-2024 13:33,FkG9VFunD4wxx5JRH7Gk2,0.76
1.70595E+12,22-01-2024 13:24,22-01-2024 13:34,iEegmSuFPY5v4m9v1DjGG,0.65
1.70595E+12,22-01-2024 13:25,22-01-2024 13:32,jpFCMhJBhSHauxiDH8x5_,0.72
1.70595E+12,22-01-2024 13:27,22-01-2024 13:36,-7RjjoL54KIhwXZLbiqjS,0.57
1.70595E+12,22-01-2024 13:28,22-01-2024 13:36,I5RrrYPHGgmg3F6mYKifF,0.66
1.70595E+12,22-01-2024 13:28,22-01-2024 13:30,RTMrZYKzO-VfFj_d3bHm6,0.5
1.70595E+12,22-01-2024 13:28,22-01-2024 13:47,lw9hoSkwkCKm1m8AeMBQ6,0.9
1.70595E+12,22-01-2024 13:29,22-01-2024 13:35,V4eZuzSjXOWPk_RyhLQop,0.38
1.70595E+12,22-01-2024 13:30,22-01-2024 13:35,NCgL-6EETXXKQUgeMKCMR,0.73
1.70595E+12,22-01-2024 13:31,22-01-2024 13:33,kYgnZeSb-WYyMwIPfm2jy,0.69
1.70595E+12,22-01-2024 13:30,22-01-2024 13:36,NK-ORS6jtkHrzupR6sB8_,0
1.70595E+12,22-01-2024 13:33,22-01-2024 13:49,jDiNs67WO8TISwuZhhl7z,1
1.70595E+12,22-01-2024 13:33,22-01-2024 13:35,f2mQO44NX0aUwEfoN_4H1,0.77
1.70595E+12,22-01-2024 13:35,22-01-2024 13:44,AVIaC_3IQKyi4xzr-nupZ,0.79
1.70595E+12,22-01-2024 13:48,22-01-2024 13:54,e8oIpU64hWrP4qDh99IGX,0.83
1.70595E+12,22-01-2024 13:36,22-01-2024 13:38,-Ve5GqQ4FLD-1WQsbk6h7,0.7
1.70595E+12,22-01-2024 13:39,22-01-2024 13:48,jRiboppx9doj-Cxi2UmDG,0.69
1.70595E+12,22-01-2024 13:37,22-01-2024 13:57,4TruyplgPKhicDzpJyZIy,0.95
1.70595E+12,22-01-2024 13:37,22-01-2024 13:41,vhZ9mAZDHoJGmUeT6EFJ9,0.99
1.70595E+12,22-01-2024 13:37,22-01-2024 13:44,tsl1n9APLTnc0q0SX2E-y,0.67
1.70595E+12,22-01-2024 13:38,22-01-2024 13:45,mOlgujolGNa0yGBob3EJR,0.73
1.70595E+12,22-01-2024 13:38,22-01-2024 13:45,creURigz7mdyZ0ixsE2Cf,0.59
1.70595E+12,22-01-2024 13:38,22-01-2024 13:42,3YZUHvXrjkc_PzXd-3y59,1
1.70595E+12,22-01-2024 13:39,22-01-2024 13:49,8L-bb_MgyWTci9UshxIo_,0.53
1.70595E+12,22-01-2024 13:38,22-01-2024 13:49,oT23oeCnn-7EP35yhtjec,1
1.70595E+12,22-01-2024 13:39,22-01-2024 13:49,5JiL_zRQJG2MSBL9-CC8U,0.89
1.70595E+12,22-01-2024 13:39,22-01-2024 13:48,VsIdpUk655ZscIw9ENZvo,1
1.70595E+12,22-01-2024 13:39,22-01-2024 13:46,naykeoVt55S8DxoDO8xdc,0
1.70595E+12,22-01-2024 13:39,22-01-2024 13:48,mx_AykUf2PcwpuoCnXt38,0.74
1.70595E+12,22-01-2024 13:40,22-01-2024 13:47,H-FAPdHJf8gEPFzxqPCa0,0.52
1.70595E+12,22-01-2024 13:41,22-01-2024 13:53,fQaqU7eejR_64LeemNyIO,0.61
1.70595E+12,22-01-2024 13:41,22-01-2024 13:48,0ZjJt4iHdG8Y_YYHONmTf,0.81
1.70595E+12,22-01-2024 13:41,22-01-2024 13:49,8rRNqc9hIgvcWpLLJgA57,0.65
1.70595E+12,22-01-2024 13:41,22-01-2024 13:46,qHoJx5Tk9ycs_7xFW-wyx,0.52
1.70595E+12,22-01-2024 13:42,22-01-2024 13:44,2yHWk28bmINVJixI89YiE,0
1.70595E+12,22-01-2024 13:43,22-01-2024 13:48,UA7C2swjOXtF0ruCVKSIQ,0.92
1.70595E+12,22-01-2024 13:43,22-01-2024 13:47,GOn7seZ2OLtm3TPxXdeoy,1
1.70595E+12,22-01-2024 13:43,22-01-2024 13:55,yPvsSxPemt6-BhrBe2PG0,0.71
1.70595E+12,22-01-2024 13:45,22-01-2024 13:58,axgEUGiYxjM5fmu-ZRujY,0.64
1.70595E+12,22-01-2024 13:45,22-01-2024 13:55,t0xCwj7wVv2JEYnZ_BNl9,0.8
1.70595E+12,22-01-2024 13:45,22-01-2024 13:50,i7BnxT2SL0EzCDnBJsaIB,0.8
1.70595E+12,22-01-2024 13:46,22-01-2024 13:49,8q1qotJjdCFBKekncmCrV,0.73
1.70595E+12,22-01-2024 13:47,22-01-2024 13:54,x1JlsQw_2DYD4qi0A_t1_,0.78
1.70595E+12,22-01-2024 13:47,22-01-2024 14:06,bftDtyWKhOG73nNx_cgdr,0.47
1.70595E+12,22-01-2024 13:48,22-01-2024 13:54,GBB1xljWIiCLB9VGqDmC9,0.58
1.70595E+12,22-01-2024 13:50,22-01-2024 14:01,qj7IioB5jC56sX4aeH4_y,0.88
1.70595E+12,22-01-2024 13:49,22-01-2024 13:57,F9NfPHfPa6cnQqI8cgWMr,0.49
1.70595E+12,22-01-2024 13:49,22-01-2024 13:56,6a_47ERLvGWhzLk1FswtR,0.47
1.70595E+12,22-01-2024 13:50,22-01-2024 14:01,mYfSFAWrlzH5an150MUz2,0.78
1.70595E+12,22-01-2024 13:50,22-01-2024 13:59,tBvX4XChP7Mw9qE-84bcS,0.93
1.70595E+12,22-01-2024 13:51,22-01-2024 13:57,vMrlaMFAPomo_Ah2FJmoZ,0
1.70595E+12,22-01-2024 13:51,22-01-2024 13:56,uFsUFteiD1XPJJx6J-C5R,0.79
1.70595E+12,22-01-2024 13:58,22-01-2024 14:05,d7FOQDf6HizglVW3-4EW3,0.48
1.70595E+12,22-01-2024 14:03,22-01-2024 14:10,8x5_CGzo72Kf3a2v7ePtF,0.83
1.70595E+12,22-01-2024 14:02,22-01-2024 14:09,AaS5JtyLLnXVvxRdlJtuO,0.09
1.70595E+12,22-01-2024 14:08,22-01-2024 14:23,kGcpLE7zGbL7yMYdOqUxv,0.51
1.70595E+12,22-01-2024 14:10,22-01-2024 14:15,my1dAMPIQboWan9f484M2,0.75
1.70595E+12,22-01-2024 14:13,22-01-2024 14:23,NTgjJCa20H83Ph4UY0qIo,0.92
1.70595E+12,22-01-2024 14:21,22-01-2024 14:26,4B3DWDa8ieII_y1kJBzcS,0.82
